source,productUrl,productName,category,price,currency,imageCount,variantCount,descriptionPresent,materialPresent,dimensionsPresent,weightPresent,brandPresent,skuPresent,technicalSpecsPresent,complianceDataPresent,completenessScore,extractionConfidence,status,origin
wall-panel-centre,https://thewallpanelcentre.co.uk/products/gloss-avocado-green-colour-match-silicone-310ml-tube,Gloss Avocado Green Colour Match Silicone 310ml Tube,Homepage > Back,29.9,GBP,0,1,true,true,false,false,true,true,false,false,61,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/jade-fretwork-teapot,Jade Fretwork Teapot - LAST CHANCE,Serveware,10.97,USD,4,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/dase-cushion-cotton-linen-natural,Dase Cushion - Cotton Linen - Natural,Home > Dase Cushion - Cotton Linen - Natural,76,EUR,2,1,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/funchal-slim-rgb-led-floor-lamp-corner-mount,"Funchal. Slim RGB LED Floor Lamp, Corner Mount",Lamps,230.95,USD,15,4,true,true,true,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/twill-cushion-off-white-black,Twill Cushion - Off-White/Black,Home > Twill Cushion - Off-White/Black,60,EUR,2,3,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/horta-hand-blown-glass-pendant-light,Horta. Hand-Blown Glass Pendant Light,Lighting,215.95,USD,24,32,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/benavente-standing-floor-lamp,"Benavente. Standing Floor Lamp, Chrome and Acrylic",Floor Lamp,256,USD,23,48,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alandroal-square-landscape-light,"Alandroal. Square Landscape Light, Aluminum",Landscape Pathway Lighting,137,USD,24,36,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-148882-pool-fountain-silver-stainless-steel-304-medium-decorative-inlays,"Pool Fountain 8.7""x23.6""x27.6"" Stainless Steel 304",Fountains & Ponds,374.9,USD,18,1,true,true,false,false,true,true,false,true,68,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alfusqueiro-lantern-sconce-wood,"Alfusqueiro. Lantern Sconce, Wood",Wall Light Fixtures,219,USD,17,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alva-collapsible-lamp,"Alva. Collapsible Portable Lamp, Plastic",Lamps,122,USD,13,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alcacer-box-outdoor-light-metal,"Alcácer. Box Outdoor Light, Solar or Hardwired",Landscape Pathway Lighting,185,USD,17,32,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/anadia-spider-adjustable-ceiling-light,"Anadia. Spider Adjustable Ceiling Light, Iron",Pendant Light Fixtures,152,USD,23,12,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alfusqueiro-lantern-sconce-wood,"Alfusqueiro. Lantern Sconce, Wood",Wall Light Fixtures,219,USD,17,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alva-collapsible-lamp,"Alva. Collapsible Portable Lamp, Plastic",Lamps,122,USD,13,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/foglia-lantern,Foglia Lantern,Candle Holders,198,USD,5,2,true,true,false,false,true,true,false,true,71,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/cobres-pendant-light,"Cobres. Dome Pendant Light, Metal",Ceiling Light,258,USD,24,76,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/vari-quilted-cushion-rectangular-natural-dark-chocolate,Vari Quilted Cushion - Rectangular - Natural/Dark Chocolate,Home > Vari Quilted Cushion - Rectangular - Natural/Dark Chocolate,95.2,EUR,2,1,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/ericeira-pebble-flush-mount-ceiling-light,Ericeira. Pebble Form Flush Mount Ceiling Light,Ceiling Light Fixtures,145.95,USD,17,12,true,true,true,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/enorme-ambra-vase,Enorme Ambra Vase - LAST CHANCE,Vases,48.97,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/ave-hemispherical-adjustable-pendant,Ave. Hemispherical Adjustable Pendant,Ceiling Light,165,USD,24,60,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/gloss-blue-external-corner-joint-for-hygienic-wall-cladding,Gloss Blue Lagoon External Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/green-urna-garden-seat,Green Urna Garden Seat,Accent Tables,427,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/piodao-oblong-alabaster-wall-sconce-plug-in-metal,"Piódão. Oblong Alabaster Wall Sconce, Plug-in Metal",Wall Light Fixtures,202.95,USD,15,12,true,true,true,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/mertola-alabaster-flower-wall-sconce-brass-finish-arm,"Mértola. Alabaster Flower Wall Sconce, Brass-Finish Arm",Wall Light Fixtures,235.95,USD,13,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/tydra-bowl-h7-mirror-polished,Tydra Bowl - Small - Mirror Polished,Home > Tydra Bowl - Small - Mirror Polished,36,EUR,2,1,true,true,false,false,true,true,false,true,64,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/almonda-industrial-wall-sconce-iron,"Almonda. Industrial Wall Sconce, Iron",Wall Light Fixtures,198,USD,12,1,true,true,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/mertola-alabaster-flower-wall-sconce-brass-finish-arm,"Mértola. Alabaster Flower Wall Sconce, Brass-Finish Arm",Wall Light Fixtures,235.95,USD,13,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/cascais-scalloped-arc-floor-lamp-fabric-shade,"Cascais. Scalloped Arc Floor Lamp, Fabric Shade",Floor Lamps,500.95,USD,13,6,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/sea-ranch-lantern,Sea Ranch Lantern,Home & Garden,195,USD,8,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/ceira-globe-wall-sconce-glass-iron,"Ceira. Globe Wall Sconce, Glass Iron",Wall Sconce,170,USD,21,8,true,true,true,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/almonda-industrial-wall-sconce-iron,"Almonda. Industrial Wall Sconce, Iron",Wall Light Fixtures,198,USD,12,1,true,true,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-duck-egg-internal-corner-joint-for-hygienic-wall-cladding,Pastel Duck Egg Internal Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/e415-dsxtdwnqwz1kp23m5y3-smart-bird-feeder-with-camera-2k-hd-ai-identify-10000-bird-species-solar-powered-bird-watching-camera-with-auto-capture-instant-notify-wireless-outdoor-ideal-gift-for-bird-lovers-green,"Smart Bird Feeder with Camera, 2K HD AI Identify 10,000+ Bird Species, Solar-Powered Bird Watching Camera with Auto Capture & Instant Notify, Wireless Outdoor Ideal Gift for Bird Lovers (Green)",Bird & Wildlife Supplies,108.81,USD,6,1,true,false,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/k290-19946121157-light-color-warm-white-solar-cherry-blossom-lights-all-weatherproof,Light Color: WARM WHITE - Solar Cherry Blossom Lights All Weatherproof,led light,24.17,USD,3,1,true,false,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-44471-solar-lamp-set-of-3-black-polypropylene-standard-solar,Outdoor Solar Lamps 3 pcs LED Black,Outdoor Lighting,66.89,USD,20,1,true,false,false,false,true,true,false,true,68,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/rooster-lantern,Rooster Lantern,Home & Garden,192.95,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/graceful-antlers-vanity-mirror,Graceful Antlers Vanity Mirror,Mirrors,160,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-np11520ny-13ft-double-sided-patio-umbrella-with-solar-lights-for-garden-pool-backyard-navy-color-navy,13FT Double-sided Patio Umbrella with Solar Lights for Garden Pool Backyard-Navy - Color: Navy - Size: 13 ft,Outdoor > Outdoor Shades > Outdoor Umbrellas,157.48,USD,12,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/k290-44722796921105-size-40-ledcolor-warm-white-dew-droplets-20-led-solar-lights-falling-like-dew,"Size: 40 LED,Color: Warm White - Dew Droplets 20 LED Solar Lights Falling Like Dew",solar lights,49.42,USD,3,1,true,false,false,false,true,true,false,true,63,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/f640-12000038430490442-emitting-color-moon-blue-wattage-0-5w-6810-led-solar-garden-lights-powered-firefly-lights-outdoor-garden-decoration-landscape-lights-firework-firefly-lawn-lamps,"Emitting Color: moon blue, Wattage: 0-5W - 6/8/10 LED Solar Garden Lights Powered Firefly Lights Outdoor Garden Decoration Landscape Lights Firework Firefly Lawn Lamps",Outdoor Lighting,29,USD,16,1,true,false,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-np11520ny-13ft-double-sided-patio-umbrella-with-solar-lights-for-garden-pool-backyard-navy-color-navy,13FT Double-sided Patio Umbrella with Solar Lights for Garden Pool Backyard-Navy - Color: Navy - Size: 13 ft,Outdoor > Outdoor Shades > Outdoor Umbrellas,157.48,USD,12,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/folia-mirror-h82-dark-stained-burl,Folia Mirror - Medium - Dark Stained Burl,Home > Folia Mirror - Medium - Dark Stained Burl,391.2,EUR,2,3,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/labirinto-garden-seat,Labirinto Garden Seat,Garden Stool,385,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/strand-outdoor-cushion-cover-dark-lichen-parchment,Strand Outdoor Cushion Cover - Dark Lichen/Parchment,Home > Strand Outdoor Cushion Cover - Dark Lichen/Parchment,36,EUR,2,8,true,true,false,false,true,true,false,true,64,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/y829-1430788729857511464-solar-iron-decor-light-lamp-driveway-fairy-patio-powered-ip65-fence-outdoor-lights-lawn-waterproof-dawn-led-dusk-ornaments-metal-c250922,Solar Iron Decor Light Lamp Driveway Fairy Patio Powered Ip65 Fence Outdoor Lights Lawn Waterproof Dawn Led Dusk Ornaments Metal C250922,Lawn Lamps,46.33,USD,3,1,true,true,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/dase-cushion-rich-velvet-soft-brown,Dase Cushion - Rich Velvet - Soft Brown,Home > Dase Cushion - Rich Velvet - Soft Brown,95.2,EUR,2,3,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/twill-cushion-cover-rectangular-off-white-black,Twill Cushion Cover - Rectangular - Off-White/Black,Home > Twill Cushion Cover - Rectangular - Off-White/Black,55.2,EUR,2,3,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
lampenwelt,https://lampenwelt.de/p/tom-dixon-led-hangelampe-melt-chandelier-mini-bronzefarben-10042081.html,"Tom Dixon LED-Hängelampe Melt Chandelier Mini, bronzefarben",Lampen & Leuchten > Innenleuchten > Pendelleuchten & Hängelampen,3439.1,EUR,17,0,true,true,false,false,true,true,true,false,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-walmartgt4659bk-costway-1-pcs-raised-garden-bed-tomato-cage-planter-box-with-pe-coated-metal-trelli-wheels,Costway 1 PCS Raised Garden Bed Tomato Cage Planter Box with PE-Coated Metal Trelli Wheels,Live,87.04,USD,11,2,true,true,false,false,true,true,false,false,63,94,DUPLICATE,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/dase-cushion-grain-cashmere,Dase Cushion - Grain - Cashmere,Home > Dase Cushion - Grain - Cashmere,95.2,EUR,2,1,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/t575-s0671289849-5151106cm-plastic-round-birdbath-with-solar-ligh-dark-green,51*51*106cm Plastic Round Birdbath with Solar Ligh Dark Green,Home,75.94,USD,18,1,true,true,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-walmartgt4659bk-costway-1-pcs-raised-garden-bed-tomato-cage-planter-box-with-pe-coated-metal-trelli-wheels,Costway 1 PCS Raised Garden Bed Tomato Cage Planter Box with PE-Coated Metal Trelli Wheels,Live,87.04,USD,11,2,true,true,false,false,true,true,false,false,63,94,DUPLICATE,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-gt43242-set-of-2-pe-rattan-raised-garden-bed-with-trellis-planter-box-for-climbing-plants-rustic-brown,Set of 2 PE Rattan Raised Garden Bed with Trellis Planter Box for Climbing Plants-Rustic Brown,Garden,144.48,USD,11,2,true,true,false,false,true,true,false,false,63,94,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/dase-cushion-cotton-linen-natural,Dase Cushion - Cotton Linen - Natural,Home > Dase Cushion - Cotton Linen - Natural,76,EUR,2,1,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/cooperation-garden-lantern-sculpture,Cooperation Garden Lantern & Sculpture,Lawn Ornaments & Garden Sculptures,109,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-860702-planter-rusty-weathering-steel-large-durable-planter,Planter Rusty Weathering Steel Large Durable Planter,Gardening,176.99,USD,22,1,true,true,false,false,true,true,false,true,74,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alcacer-box-outdoor-light-metal,"Alcácer. Box Outdoor Light, Solar or Hardwired",Landscape Pathway Lighting,185,USD,17,32,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/anadia-spider-adjustable-ceiling-light,"Anadia. Spider Adjustable Ceiling Light, Iron",Pendant Light Fixtures,152,USD,23,12,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-gt4760bk2-raised-garden-bed-set-of-2-electro-coating-metal-large-elevated-planter-box-black-color-black,Raised Garden Bed Set of 2 Electro-Coating Metal Large Elevated Planter Box-Black - Color: Black,Outdoor > Garden > Raised Garden Beds,141.48,USD,12,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-gt3652-elevated-planter-box-kit-with-8-grids-and-folding-tabletop,Elevated Planter Box Kit with 8 Grids and Folding Tabletop,Garden,113.48,USD,11,2,true,true,false,false,true,true,false,false,63,94,DUPLICATE,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/pagoda-garden-lantern,Pagoda Garden Lantern,Garden Sculptures,100,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
ferm-living,https://fermliving.com/products/twill-cushion-rectangular-off-white-black,Twill Cushion - Rectangular - Off-White/Black,Home > Twill Cushion - Rectangular - Off-White/Black,63.2,EUR,2,3,true,true,false,false,true,true,false,true,70,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-365483-planter-gray-solid-fir-wood-standard-decorative-inlays-planter,Planter with Trellis Gray Solid Wood Fir,Gardening,60.87,USD,18,1,true,true,false,false,true,true,false,true,74,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-gt4095-raised-garden-bed-with-2-planter-boxes-and-3-trellis-natural,Raised Garden Bed with 2 Planter Boxes and 3 Trellis-Natural,Garden,120.48,USD,11,2,true,true,false,false,true,true,false,false,69,94,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-blue-straight-joint-trim-for-hygienic-wall-cladding,Pastel Sky Blue Straight Joint Trim for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,64,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/pastel-green-external-corner-joint-for-hygienic-wall-cladding,Pastel Willow Green External Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alenquer-adjustable-metal-wall-sconce,"Alenquer. Adjustable Metal Wall Sconce, Aluminum",Lighting,164,USD,15,4,true,true,false,false,true,true,false,false,70,94,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-gt4095-raised-garden-bed-with-2-planter-boxes-and-3-trellis-natural,Raised Garden Bed with 2 Planter Boxes and 3 Trellis-Natural,Garden,120.48,USD,11,2,true,true,false,false,true,true,false,false,69,94,NORMALIZED,REAL_EXTRACTED
